0	0.00524560863053971
0.01	0.00461635598931776
0.02	0.00486888487582691
0.03	0.00477232046235277
0.04	0.00458465207498457
0.05	0.00423106057350175
0.06	0.00512512409886309
0.07	0.00461439173833217
0.08	0.00476715344561633
0.09	0.00465776392257564
0.1	0.00446901691612697
0.11	0.00465506867238214
0.12	0.00430316813921972
0.13	0.00458212030545615
0.14	0.0043943534918529
0.15	0.00494986165139934
0.16	0.00429592345865398
0.17	0.00474825369403083
0.18	0.0043589678019885
0.19	0.00469305844577925
0.2	0.00501487529127303
0.21	0.00479992926815481
0.22	0.00469349753946138
0.23	0.00466286665496313
0.24	0.00493222810369439
0.25	0.00461038631425422
0.26	0.00437357615236983
0.27	0.00438058943901624
0.28	0.0046379250022094
0.29	0.00512264135584368
0.3	0.00464436485422789
0.31	0.00501896263027271
0.32	0.00487392208340082
0.33	0.00508181702872069
0.34	0.00452831362974835
0.35	0.00483666638667975
0.36	0.00452498916985842
0.37	0.00452807202970484
0.38	0.00448506368471256
0.39	0.00499032836752036
0.4	0.0049614738796028
0.41	0.0043301667889528
0.42	0.00454588385708254
0.43	0.00446388962375094
0.44	0.00457823665778932
0.45	0.00444215613187525
0.46	0.00461171636280031
0.47	0.00492833965589313
0.48	0.00484648898152508
0.49	0.00489185284295355
0.5	0.00478540483969087
0.51	0.00469664513895249
0.52	0.00460457089543902
0.53	0.00491987230735521
0.54	0.00475331645511317
0.55	0.0051258070647658
0.56	0.00467702056276851
0.57	0.00474060217102549
0.58	0.00480573595407939
0.59	0.00469798523599898
0.6	0.0049357540927039
0.61	0.00474786052636888
0.62	0.00468116675630033
0.63	0.00424133336571845
0.64	0.0050486475036964
0.65	0.0047853786269114
0.66	0.00463021795770435
0.67	0.0047134632762918
0.68	0.00458027966345422
0.69	0.00492923346223635
0.7	0.00484240783837711
0.71	0.0045284694345817
0.72	0.00489615665628133
0.73	0.00454721916650417
0.74	0.00471564333135597
0.75	0.00481508428434864
0.76	0.00511369099049251
0.77	0.00439682336238966
0.78	0.00448833117637447
0.79	0.00457148663695391
0.8	0.00459124928042773
0.81	0.00497611599031634
0.82	0.00416961601085624
0.83	0.00456745174502945
0.84	0.00439054381743257
0.85	0.00411743916755787
0.86	0.00479199992807054
0.87	0.00463655493891772
0.88	0.00487297176022846
0.89	0.00452901379346437
0.9	0.00491542704028672
0.91	0.00444006974058962
0.92	0.00456116601228252
0.93	0.00439257170108098
0.94	0.0043366518171293
0.95	0.00459994728954367
0.96	0.00493875777605915
0.97	0.00444887521981897
0.98	0.00475187995987121
0.99	0.00428008447385455
1	0.00460217029400366
1.01	0.00477315790480019
1.02	0.00466005681129868
1.03	0.00446107172134985
1.04	0.00453892941882931
1.05	0.00421251004831074
1.06	0.00434594974262929
1.07	0.00466637309535962
1.08	0.00432394446607509
1.09	0.00446600155002688
1.1	0.00453471052878839
1.11	0.00458764070313477
1.12	0.00475831686059832
1.13	0.00420195095647624
1.14	0.00423572379980286
1.15	0.00381602898470393
1.16	0.00459288383779245
1.17	0.00405040912616928
1.18	0.00442883878794511
1.19	0.00452006312170597
1.2	0.00459628998052625
1.21	0.00482644185400261
1.22	0.00418861219194163
1.23	0.00444613535738422
1.24	0.00468377796923617
1.25	0.00406621713712544
1.26	0.00439476567585966
1.27	0.00476337157209605
1.28	0.00455859494992675
1.29	0.00468966684358497
1.3	0.00497971605176186
1.31	0.00478888146789021
1.32	0.00479467471544372
1.33	0.00479847638507555
1.34	0.0045346257320087
1.35	0.00438181036120245
1.36	0.00453838967337715
1.37	0.00449692713207487
1.38	0.00428558253115659
1.39	0.00451864737111626
1.4	0.00424686159865125
1.41	0.00488635574117163
1.42	0.00383368914762856
1.43	0.00458338285800369
1.44	0.00448211537389224
1.45	0.00450516038066372
1.46	0.00446529441311713
1.47	0.0047379705025179
1.48	0.00472114625987691
1.49	0.00448018105817008
1.5	0.00413183918246687
1.51	0.00460409888127388
1.52	0.0041823632227838
1.53	0.00418287348517793
1.54	0.00446833708871126
1.55	0.00440672510815562
1.56	0.00476652824110502
1.57	0.00427570973237693
1.58	0.00431023481461228
1.59	0.00464510595296082
1.6	0.0045769482268993
1.61	0.00456618598303905
1.62	0.00450015655247542
1.63	0.00448588912751697
1.64	0.00484602148639625
1.65	0.00436417298139705
1.66	0.0043880323232624
1.67	0.00454309812866908
1.68	0.00416034829753365
1.69	0.0039889347450952
1.7	0.00401841571199961
1.71	0.00449113967427035
1.72	0.00450822706387336
1.73	0.0046597187611875
1.74	0.00433038156287237
1.75	0.00445536869714977
1.76	0.00416794575779031
1.77	0.00404657334245686
1.78	0.00413169141103842
1.79	0.00426574026085371
1.8	0.00473560978182074
1.81	0.00434585929063282
1.82	0.00408810229075408
1.83	0.0043002254816637
1.84	0.00459312528061003
1.85	0.00435756469258036
1.86	0.00453635867762078
1.87	0.00428462479703571
1.88	0.00443327501615336
1.89	0.00425334026317248
1.9	0.00466095490073014
1.91	0.00443899433302963
1.92	0.00447210076027749
1.93	0.00445314966832566
1.94	0.00464171882959207
1.95	0.0038062048084615
1.96	0.00443881798869354
1.97	0.00461119594868042
1.98	0.00446974167577268
1.99	0.00442042520145455
2	0.00464773810759971
