273.	5.080740741894181
273.2	4.97195851562769
273.4	5.054712597499634
273.6	4.9113909784600125
273.8	5.0361623560458595
274.	5.169723120598646
274.2	5.058182213074242
274.4	5.074963718190102
274.6	5.082354477280246
274.8	4.955497662076563
275.	4.838746136354621
275.2	5.033693260601787
275.4	4.952202685772195
275.6	5.092057643472328
275.8	4.9918919176884655
276.	4.957852025403618
276.2	4.861832357476235
276.4	4.933521041833006
276.6	4.9566929412304965
276.8	4.957399285842735
277.	4.93631005175064
277.2	5.067900553866047
277.4	5.055407786460959
277.6	5.063730398626694
277.8	5.04485173579688
278.	5.043964427457604
278.2	4.909054977070743
278.4	5.065023356322204
278.6	5.102179572214245
278.8	4.9403977072502645
279.	4.911646671417949
279.2	5.036268911812059
279.4	5.048802484141873
279.6	5.088435665978159
279.8	4.883736613738573
280.	5.063277959036702
280.2	5.019338620925028
280.4	5.052243724195607
280.6	4.983469659519414
280.8	5.044052989388215
281.	5.019207466601589
281.2	4.831186812506749
281.4	4.962627148680135
281.6	4.859674976678921
281.8	5.164768339411727
282.	4.952709686744439
282.2	4.995007156754141
282.4	4.898001277130591
282.6	4.857330437769941
282.8	5.106005732412103
283.	5.059213887158392
283.2	5.103122236664695
283.4	5.147122921065864
283.6	4.880203366318906
283.8	4.981293852791818
284.	5.0241263868270405
284.2	4.957447311329692
284.4	4.916570046792525
284.6	5.011640223709034
284.8	4.9192480794983755
285.	4.9783571991445426
285.2	5.01816307591433
285.4	4.9388357399788125
285.6	5.0693689663606
285.8	4.917777687084088
286.	4.912050021437718
286.2	5.045461554564767
286.4	4.947241930806383
286.6	4.985605519751814
286.8	4.963887568527067
287.	4.962156705035659
287.2	4.9197270726013596
287.4	5.09107244616205
287.6	5.0157824588113185
287.8	4.928258512761416
288.	5.022194821141098
288.2	5.042244120672799
288.4	4.979292975598935
288.6	5.02063874698527
288.8	4.963308608490007
289.	5.116852759606074
289.2	4.9456481254711475
289.4	4.891714560559398
289.6	4.99382274217824
289.8	4.953269564872733
290.	5.096508457684182
290.2	4.979804223854066
290.4	5.067292493324947
290.6	4.829796406644776
290.8	5.06415634682595
291.	4.984529532724374
291.2	5.037759500499987
291.4	4.938681543397034
291.6	5.118579033641325
291.8	5.119834579760567
292.	5.096116472313387
292.2	4.871692027588118
292.4	5.016879833921286
292.6	5.150723277839275
292.8	5.125690907072153
293.	4.8610304689133015
293.2	4.994230125699086
293.4	5.142785063682419
293.6	5.080842913355745
293.8	4.940928272603149
294.	5.016211423759913
294.2	4.949627808811334
294.4	5.112001060309629
294.6	5.1447151271387686
294.8	5.057270848626429
295.	5.244422148549763
295.2	5.009347918938976
295.4	4.983252391525588
295.6	4.907825995097918
295.8	4.953722125850366
296.	4.818769267731772
296.2	5.1314359049076215
296.4	5.0381424644409964
296.6	4.963714107932572
296.8	5.101081841896891
297.	5.004961605257686
297.2	5.009802419897528
297.4	5.022619727056692
297.6	4.880440316159979
297.8	4.984436280285787
298.	5.053908298614979
298.2	5.0886550583864265
298.4	4.949422700714787
298.6	5.007598065594339
298.8	4.876533597253242
299.	4.979256827892267
299.2	4.983569104612109
299.4	4.859667158254399
299.6	5.140643205493742
299.8	5.021199763191572
300.	4.964347625577892
300.2	4.99717283450065
300.4	4.873510645657002
300.6	5.018079185354332
300.8	5.119106415181969
301.	5.022255306685342
301.2	4.911005755552296
301.4	4.836574049304322
301.6	4.912234389754915
301.8	5.02315599243992
302.	4.977402949014393
302.2	5.007112553415905
302.4	4.921169607307715
302.6	5.082168351097059
302.8	5.133303765405743
303.	5.0492677368719425
303.2	5.272505107473115
303.4	5.0430020127746715
303.6	5.000523071476818
303.8	5.010013646721217
304.	5.0521035422396245
304.2	5.010849073311978
304.4	4.944750203003518
304.6	5.036147485784023
304.8	5.116491178137366
305.	5.120887176347844
305.2	5.173876200189536
305.4	5.038899792992745
305.6	5.160988963855035
305.8	4.923411562926948
306.	5.06266087712119
306.2	5.1020475164843075
306.4	5.0920304241812016
306.6	5.045683785388682
306.8	4.989450626493123
307.	5.040305988973027
307.2	4.963303045155611
307.4	5.05859885831669
307.6	4.94948601266825
307.8	4.982176181481264
308.	4.991334608990623
308.2	4.9684958662255925
308.4	4.855179636255139
308.6	4.985666631765778
